	CON1	CON2	CON3	CON4	NPT1	NPT2	NPT3	NPT4
Tpm3	3359	4167	3511	4194	7294	6257	4492	4632
Erbin	6957	8472	8868	8282	9972	10464	9289	9052
Fetub	16	30	19	30	22	17	9	12
Midn	798	841	600	991	1498	1245	760	503
Jph2	234	257	168	309	453	267	150	109
Pcbp4	218	227	178	225	418	362	287	200
Pcbp3	244	278	215	259	397	304	151	163
Fxyd6	145	148	85	121	298	197	131	154
Nek7	0	0	0	0	0	0	0	0
Nek6	309	459	357	406	728	674	560	579
Ncstn	0	0	0	0	0	0	0	0
Dctn5	201	307	178	251	327	274	208	163
Ackr2	373	437	272	416	854	658	317	215
Gpa33	0	0	0	0	0	0	0	0
Emcn	519	919	642	717	1027	691	445	487
Myl10	0	0	0	0	0	0	0	1
Tceal3	7	6	12	9	6	7	4	8
Ndufs5	160	255	210	251	330	309	224	268
Myg1	150	229	179	255	300	345	223	218
Wbp11	478	458	404	536	768	627	407	383
Chst7	92	118	69	103	165	114	51	58
Fign	266	290	278	357	201	179	125	168
Nrip2	29	61	34	40	42	46	31	31
Ms4a4b	186	249	220	216	117	62	73	119
Cldn15	309	357	233	346	394	253	242	298
Donson	358	458	406	408	499	537	411	436
Rbm8a	391	514	336	522	725	668	542	380
Il1rapl2	1	0	0	0	0	0	2	2
Sap30	55	78	74	85	84	93	71	62
Trappc4	331	401	299	423	599	538	404	368
Cenpk	4	18	13	22	15	28	14	34
Doc2g	30	64	26	62	58	41	32	25
Iigp1	956	1231	1276	957	846	924	667	794
Mrpl38	157	213	131	229	315	261	158	145
Pgap6	275	331	234	321	375	369	200	213
Il21r	97	86	37	123	95	35	23	46
Il21	0	0	0	0	2	1	0	0
Qtrt1	92	100	71	97	154	124	96	92
Syt9	27	24	18	19	10	8	4	11
Acss2	388	560	452	625	364	335	249	251
Fads3	1959	2275	2045	2175	3781	4272	3117	2426
Fignl1	26	39	46	41	48	29	31	31
Npvf	0	0	0	0	0	0	0	1
Wtap	1200	1469	1277	1432	1740	1680	1413	1369
Cd274	341	461	410	392	328	280	262	262
Fancg	90	102	65	109	158	108	72	55
Capn12	19	20	17	27	45	38	34	21
Actn4	2371	3035	2259	2931	5432	5326	4067	2409
Gucy1a1	3700	4873	4030	4189	4967	3650	2119	2470
Mapk8ip2	2	4	2	3	3	5	2	2
Trp53inp1	2472	2851	3290	3229	3140	3606	4351	3157
Foxj2	646	705	546	707	857	790	486	375
Kcnq4	64	73	74	57	104	68	34	38
Gsk3a	267	307	234	303	411	339	232	203
Ugt1a8	0	0	0	0	0	0	0	0
Mmp24os1	79	78	57	73	111	107	55	72
Cfap92	79	93	72	119	71	27	32	52
Rtl4	0	0	0	0	0	0	0	1
Garin4	0	0	0	0	0	0	0	0
Rfx8	0	0	0	0	0	0	0	0
A230072I06Rik	1	0	0	0	1	1	2	2
Cldn34b4	0	0	0	0	0	0	0	4
Ccdc194	2	3	3	3	0	1	0	3
Tmem253	87	113	65	111	110	87	59	43
Muc3a	4	13	8	12	13	4	9	8
Zfp872	53	53	59	84	63	80	92	82
Degs1l	0	0	0	0	0	0	0	0
Zfp551	113	133	153	164	157	144	94	121
Taf7l2	0	0	0	0	3	0	0	3
Tnfsfm13	4	7	3	6	12	3	2	1
Esp1	0	0	0	0	1	0	1	0
Rpl34-ps1	101	169	179	155	172	189	190	262
Defb42	2	0	1	0	1	0	0	0
Gal3st2c	0	0	0	0	0	0	0	0
Zcchc17	239	333	282	322	498	447	317	324
Klf14	0	0	0	0	2	0	0	0
Vmn2r116	0	0	0	0	2	0	2	1
Vmn2r117	0	0	0	0	0	0	1	0
Gm6109	25	27	19	27	10	27	17	26
Gm13770	0	5	2	0	10	9	8	3
Gm12538	0	0	1	0	0	0	0	1
Gm6121	0	0	0	0	0	0	0	0
Gm6124	0	0	0	0	0	0	0	0
C130026I21Rik	0	0	0	0	0	0	0	0
Mrgprb13	0	0	0	0	0	0	0	1
Siglec15	0	0	5	1	4	2	2	1
Gpr52	0	0	0	0	0	0	0	0
Dcpp3	1	0	0	0	0	0	0	1
Cntnap5c	0	0	1	0	3	0	3	7
Alkal1	0	0	0	0	0	0	0	0
Vmn1r240	0	0	0	0	0	0	0	0
Zfp963	117	133	110	122	137	185	143	140
Gm6155	0	0	0	0	0	0	0	0
Gm6158	0	3	1	0	4	3	6	1
Vmn1r94	0	0	0	0	0	0	0	0
LOC620551	0	0	0	0	0	0	0	0
Vmn1r241	0	0	0	0	0	0	0	0
Nalf2	46	42	31	32	62	63	34	17
Ift70a2	3	5	0	6	5	8	10	10
LOC620639	0	0	0	0	0	0	0	0
Vmn2r67	0	0	0	0	0	0	0	0
Gm13889	155	161	161	139	427	400	278	195
Vmn2r68	0	0	0	0	0	0	0	0
Lcn6	0	0	0	0	0	0	0	1
Gm6176	0	0	0	0	0	0	0	0
Vmn1r160	0	0	0	0	0	0	0	0
Gm12695	104	183	159	268	34	16	7	25
Mup6	0	0	0	0	0	0	1	1
Gm12185	74	141	91	99	55	33	15	24
Vmn2r73	0	0	0	0	0	0	3	2
AI429214	54	69	45	57	77	66	43	36
Nhlrc4	42	55	31	78	7	7	5	10
Pramex2	0	0	0	0	0	0	0	0
Vmn2r79	0	0	0	0	0	1	3	0
Vmn1r129	0	0	0	0	0	0	0	0
Vmn1r127	0	0	0	0	0	0	0	0
Gm21953	1	0	0	0	0	0	0	0
Aldh3b2	5	5	1	5	7	13	5	5
Cldn20	19	18	17	16	15	18	8	15
Rpl32l	15	23	22	23	18	15	11	10
Gemin6-ps	0	0	0	0	0	0	2	1
Psme2b	396	500	350	431	452	376	323	268
Rhox3f	0	0	0	0	0	0	0	0
H2ac21	27	43	46	46	45	53	56	62
Tmem170b	1157	1333	1314	1392	1511	1281	917	1133
Gm11780	0	0	0	0	0	0	0	0
Vmn1r167	0	0	0	0	0	0	0	0
Gm6285	0	0	0	1	2	0	1	0
Triml2	0	0	0	0	0	0	3	0
Cyp3a57	1	4	3	3	15	14	20	22
Vmn1r175	0	0	0	0	0	0	0	0
Potefam2	0	0	1	0	0	0	0	1
Rhox2h	0	0	0	0	0	0	0	0
Gm6309	0	0	0	0	0	0	0	0
Albfm1	0	0	0	0	0	0	2	2
Kctd21	156	215	171	191	209	168	90	115
Gm6314	0	0	0	0	0	0	0	1
Akr1c12	10	14	11	16	21	30	18	29
Ccdc107	186	190	189	227	283	291	237	245
Mcidas	19	22	6	23	11	9	8	9
Arhgef26	1757	2126	2071	1797	3235	2635	2154	2171
Ripply1	0	0	0	0	5	0	0	0
Smok3b	0	0	0	0	0	0	0	0
Spocd1	0	0	0	0	4	3	3	3
Smok3c	0	0	0	0	0	1	1	0
Majin	10	11	13	14	28	13	11	5
Gm10318	0	0	0	0	0	0	0	0
Gm6337	0	0	0	0	0	0	1	0
Tmem200c	2	1	0	0	2	0	1	0
Ccdc17	426	412	312	635	178	144	121	144
Zfp827	816	904	670	984	714	687	562	484
Msantd5	0	1	0	0	5	2	7	1
Gm6346	0	0	0	0	0	0	0	0
Gm6348	0	0	0	0	0	0	0	0
Gm6351	0	0	0	0	0	0	0	0
Gm6369	0	0	0	0	0	1	0	1
Gm6370	0	0	0	0	0	0	0	0
Krtap20-2	0	0	0	0	0	0	0	0
Gm6377	28	37	61	30	38	73	85	120
Fscb	0	0	0	0	0	0	0	0
Gm8108	0	2	5	4	2	0	0	1
Ifi213	0	0	0	0	0	0	0	0
Prr19	0	0	0	0	0	0	2	3
Prr23a1	0	0	0	0	0	0	0	1
Prr23a2	0	0	0	0	0	0	0	0
Gm11237	0	0	0	0	0	0	0	0
Gm6408	0	0	0	0	0	0	0	0
Tmem200b	117	179	98	184	268	223	86	81
Gm11757	0	0	0	0	0	0	0	0
Dok6	1	4	5	2	1	11	11	12
Gm11756	0	0	0	0	0	0	0	1
Ndufs6b	1	2	1	4	2	4	0	0
Faiml	0	0	0	0	0	0	1	3
Rad54b	10	19	13	13	30	14	16	16
Prlh	0	0	0	0	0	0	0	0
Gm6436	0	0	0	0	0	0	0	0
Nme9	126	150	127	219	35	8	7	17
Lipt1	0	0	0	0	0	0	0	0
Vmn2r85	0	0	0	0	0	0	1	4
Gm14137	41	48	23	25	41	37	31	30
Gm6460	0	0	0	0	0	0	0	0
Gm6462	0	0	0	0	0	0	0	0
Gm6468	0	0	0	0	0	0	0	0
H2ab2	0	0	0	0	0	0	0	0
Angptl8	81	92	68	91	134	150	93	77
Clrn2	0	0	0	0	0	0	0	0
Speer4e	0	0	0	0	0	0	1	0
Cfhr3	0	0	0	0	0	0	0	0
Pramel40	0	0	0	0	0	0	0	0
Scgb2b15	0	0	0	0	0	0	0	0
Vmn2r33	0	0	0	0	0	0	0	1
Scgb2b10	0	0	0	0	0	0	0	0
Btnl6	1	0	0	0	4	3	2	1
Vmn2r80	0	0	0	0	0	0	1	0
Vmn2r82	0	0	0	0	0	0	0	1
Cks1brt	0	0	0	0	0	1	1	0
Gm12253	0	0	0	0	1	0	0	0
Lekr1	137	184	194	216	132	99	93	108
Rgs21	0	0	0	0	0	0	0	0
LOC624931	0	0	0	0	0	0	0	0
H2ab3	0	0	0	0	1	1	0	1
C4a	18	16	14	33	37	23	16	24
Vmn2r83	0	1	0	0	0	2	2	0
Gm6551	2	4	1	3	0	0	0	0
Vmn2r84	11	14	13	20	10	14	4	10
Slc38a6	599	796	610	847	668	679	365	506
Vmn2r86	0	1	1	6	0	0	2	1
Gm6557	0	0	0	0	0	0	0	0
Vmn2r87	6	14	12	8	7	5	2	6
Gm14625	0	0	0	0	0	0	0	0
Gpx4	1699	2230	2276	2176	3282	3602	3287	3864
Gm6570	6	5	7	6	8	6	2	8
Tmem236	1	0	4	0	5	9	8	13
H3f3c	101	161	164	144	154	135	136	146
Vmn2r35	0	0	0	0	0	0	0	0
BC147527	18	35	36	44	13	14	9	21
Ccdc121rt3	21	22	14	22	15	4	7	10
Ccdc121rt2	0	0	0	0	0	2	0	0
Gm6590	0	0	0	0	0	0	1	2
Ssxb14	1	3	1	1	1	1	1	0
Gm14596	0	0	0	0	0	0	0	0
Usp17le	0	0	0	0	0	1	1	1
Gm6600	0	0	0	0	0	0	0	0
Vmn2r48	0	0	0	0	0	0	0	0
Cldn34c2	0	1	0	0	0	0	0	1
Gml	0	0	0	0	8	0	4	0
Vmn2r49	0	0	0	0	0	0	0	0
Fam43b	0	0	0	0	0	0	0	0
Samt1c	0	0	0	0	0	0	0	0
Ankrd31	0	0	0	0	2	4	7	4
Samt1d	0	0	0	0	0	0	0	0
Gm6614	0	1	1	0	0	0	3	3
Gm6625	0	1	2	1	0	1	0	1
Vmn1r1	0	0	0	0	0	0	0	0
Rps12-ps16	0	0	0	0	0	0	0	0
Gm6647	2	0	0	0	0	0	0	0
Gm6650	1	0	1	0	0	0	0	0
Gm6657	32	32	33	31	40	49	27	39
Gm6660	0	0	0	0	0	0	0	0
Vmn1r194	0	0	0	0	0	0	0	6
Scgb1b7	0	0	0	0	0	0	0	0
Gm6664	0	0	0	0	0	0	0	0
Zfp987	1	0	0	0	0	0	0	2
Wdr93	77	100	87	135	35	22	15	21
Zfp951	175	267	285	292	182	144	184	180
Vmn1r12	0	0	0	0	0	0	2	0
Potefam3e	74	94	70	95	73	61	57	44
Gbp10	15	28	21	13	14	9	3	5
Rgs22	854	980	781	1490	251	197	129	208
Apol11a	0	1	1	1	0	0	1	1
Defa28	0	0	0	0	0	0	0	0
Defa26	0	0	0	0	0	0	0	0
Scgb2b30	0	0	0	0	0	0	0	0
Gm14322	114	171	126	154	121	148	104	189
Vmn1r31	0	0	0	0	0	0	0	0
Gm6710	4	3	4	12	57	5	4	10
Klk13	23	48	25	33	37	25	28	23
Zfp971	915	991	1076	1033	1064	1067	859	1266
Gm38396	159	252	256	244	249	330	317	317
Gm6713	0	0	0	0	0	1	5	4
Gm11992	38	72	52	73	44	28	12	28
Gm6721	4	4	1	0	2	9	1	2
Vmn2r90	0	0	0	4	2	1	0	4
Pramel14	0	0	0	0	0	0	0	0
Scgb2b21	0	0	0	0	0	0	0	0
Pramel30	2	0	0	0	0	0	0	0
Pramel15	0	0	0	0	0	0	0	0
Gm6729	16	16	14	15	26	25	34	30
Zfp800	783	984	1055	950	1013	1053	1034	1037
Xlr5b	0	0	0	0	0	0	0	0
Aadacl4fm2	0	0	0	0	0	0	0	0
Vmn2r92	0	0	0	0	0	0	1	1
Vmn2r93	0	0	0	0	0	0	1	1
Syndig1l	1	0	0	0	3	0	1	1
Insyn2a	666	742	579	766	902	752	395	453
Btbd35f28	0	0	0	0	0	0	0	0
Vmn1r90	0	0	0	0	0	0	0	0
Gm14092	23	15	14	19	7	16	13	6
Morf4l1b	193	198	181	211	236	219	185	199
Vmn2r97	2	1	1	1	0	0	0	7
Gm6750	1	2	8	5	2	3	6	3
Gm6760	0	0	0	0	0	0	1	0
Vmn2r8	17	14	22	6	16	18	5	17
Gm6763	0	0	0	0	0	0	0	0
Vmn2r100	0	0	0	0	0	0	3	2
Vmn2r12	60	40	36	52	62	33	20	45
Vmn2r101	0	0	0	0	0	0	1	0
Lrrc74a	1	0	0	0	1	1	2	2
Ptchd4	10	10	8	19	15	9	23	19
Vmn2r103	0	0	0	0	1	0	0	0
Vmn2r105	0	0	0	0	0	0	0	1
Vmn2r108	0	0	0	3	0	0	1	0
Vmn2r109	0	0	0	0	0	0	0	0
Eddm13	1	6	2	4	5	0	5	2
Dnah7a	0	0	0	0	0	0	0	0
Eif1ad16	0	0	0	0	0	0	0	2
Gm14419	3	4	1	2	5	1	4	2
Gm6818	0	0	0	1	0	0	1	7
Gm6829	7	10	5	5	6	9	6	4
Gm14725	0	0	0	0	0	0	2	0
Gm6833	1	0	0	0	0	0	0	0
Fbxo39	2	4	1	3	10	5	2	5
Gm2004	7	6	4	1	15	7	7	3
Vmn2r112	0	0	0	0	1	0	0	1
Lipo4	0	0	1	0	0	0	2	7
Gm6866	0	0	0	0	0	0	0	1
Zfp970	1163	1623	1935	1526	2748	2847	2188	3355
S100a2	0	3	0	1	0	0	1	1
Vmn2r58	0	0	0	0	0	0	0	0
Vmn2r59	0	0	0	0	0	0	0	0
Ctag2l1	0	0	0	0	1	0	0	0
Gm6882	0	0	0	0	0	0	0	0
Ctag2l2	0	0	0	0	0	0	0	1
Vmn1r68	0	0	0	0	0	0	0	0
Gm6902	0	0	0	0	0	0	0	0
Phf11c	9	12	9	0	14	15	11	5
Zfp997	0	0	0	0	0	0	0	0
Rybp-ps	0	0	0	2	4	1	3	2
Hs3st4	1	1	1	1	2	1	2	5
Gm11437	4	7	1	0	3	9	5	9
6030426L16Rik	14	20	31	22	29	17	55	26
Gm15517	0	0	0	1	1	2	1	3
Otogl	7	12	7	4	13	13	12	27
Cldn34-ps	0	1	0	0	0	0	1	0
Serpina3i	26	24	32	16	86	49	60	60
Gm14744	0	0	0	0	0	0	0	0
Vmn1r77	0	0	0	0	0	0	0	0
Obp1b	0	0	0	0	0	0	0	0
Zfp953	256	331	325	293	291	338	196	332
Fam124a	111	142	118	128	240	171	106	91
Vmn2r56	0	2	0	0	0	0	2	2
Defb23	21	17	5	20	1	2	1	0
Ctxn3	0	1	5	1	16	1	3	1
Sult2a3	0	1	2	1	0	0	0	2
Sult2a6	0	0	0	0	0	0	0	1
Gm6958	1	0	0	0	2	0	1	0
Heatr9	20	13	13	30	17	29	25	22
Dact3	116	151	87	123	234	169	76	74
Mroh8	1	1	2	4	6	8	6	5
Or10ad1b	0	0	0	0	0	1	0	1
Mageb5b	0	0	0	0	0	0	0	0
Gm6988	0	0	2	0	0	2	3	3
Spint3	3	2	1	15	2	4	8	6
Wfdc9	0	0	0	0	3	1	0	1
Wfdc10	1	2	0	0	0	0	0	2
Wfdc11	0	0	1	0	0	5	1	1
Krtap1-4	0	0	0	0	0	0	2	0
Cd300ld2	2	1	0	1	3	0	1	1
Btbd35f18	0	0	0	0	0	0	0	0
LOC630077	20	25	22	19	12	24	9	10
Cd101	85	85	118	86	137	72	46	92
Gm7030	9	7	7	10	21	2	6	2
Dcpp2	0	0	0	0	0	0	1	1
Zfp808	183	206	201	237	206	149	137	163
Gm7040	0	0	0	0	1	0	0	0
2010315B03Rik	406	550	503	525	572	549	485	595
Tas2r122	0	0	0	0	2	0	0	0
Ang6	0	0	0	0	0	0	0	0
Lce3d	0	0	0	0	0	0	0	0
Ssxb8	0	0	0	0	0	0	0	0
Lce1k	0	0	0	0	0	0	0	0
Fam90a1b	0	0	2	0	2	1	2	2
Cyp4f40	0	0	0	2	4	3	0	0
Gm12250	59	84	70	86	62	58	40	53
Gm20760	0	0	0	1	0	0	0	0
Catspere1	0	0	0	0	0	0	0	0
Gm7072	530	697	769	710	728	1005	970	1049
Gm7073	0	0	0	0	0	0	3	0
Fer1l6	36	30	34	59	8	10	5	9
Btnl4	0	1	0	0	1	1	0	3
Vmn1r191	0	0	0	0	0	0	0	0
Vmn2r18	1	1	0	3	1	1	10	2
Marchf10	10	24	6	10	5	1	5	5
Dmrtc1b	0	0	0	0	0	0	0	0
Erich4	0	0	0	0	0	2	0	0
Vmn1r204	0	0	0	0	0	0	0	0
Rergl	0	0	0	0	0	0	0	0
Gm7102	3	3	6	3	0	3	2	5
Rbm46	41	72	71	81	108	97	71	101
Tmem267	36	76	45	64	75	65	80	59
Ak9	342	516	367	629	139	75	51	123
Or10ad1	0	0	1	0	1	1	3	5
Gm7133	0	0	0	0	0	0	0	0
Gm7135	0	0	0	0	0	0	0	0
Gm7137	0	0	0	0	0	0	0	0
Gbp11	22	25	18	7	14	13	3	4
Susd1	85	98	84	94	87	95	75	90
Defa38	0	0	0	0	0	0	0	0
Itih6	0	0	0	0	1	2	1	1
CK137956	0	0	0	0	0	0	1	2
Usp51	1	1	0	0	3	2	1	1
Cldn34a	0	0	0	0	0	0	1	1
Gm16445	0	0	0	0	0	0	0	0
Fbxw23	0	0	0	0	0	0	0	2
Naaladl2	224	280	325	379	112	116	107	158
Gm7168	2	0	1	1	3	11	6	10
Cfap47	391	509	722	642	206	259	255	423
Rhox4f	0	0	0	0	0	0	0	0
Vmn1r60	0	0	0	0	0	0	0	0
Vmn1r61	0	0	0	0	0	0	0	0
Zfp964	96	182	155	170	167	163	110	128
Cntnap5a	0	0	0	0	0	0	0	0
Trim71	9	7	4	7	8	6	2	2
Vmn2r3	0	1	0	0	0	0	2	6
Vmn2r124	0	0	0	0	0	0	1	2
Vmn2r4	0	0	0	0	0	0	1	0
Iqcn	81	64	72	104	411	261	229	173
Tex13c1	0	0	0	0	0	0	1	0
Sycp2l	0	0	0	0	0	2	2	4
Nlrp1b	145	236	222	259	176	211	186	185
Gm20765	0	0	0	0	0	0	0	0
Zfp977	41	52	56	64	48	38	30	54
Vmn2r61	0	0	1	0	0	0	1	0
Vmn2r78	0	0	0	0	0	0	0	2
Vmn2r60	0	0	0	0	0	0	0	1
Vmn2r53	0	0	0	0	0	0	1	0
Vmn2r115	0	0	0	0	0	0	1	2
Sult2a7	0	0	0	0	0	0	2	6
Fn3k	29	47	20	49	19	4	11	10
Sbpl	0	0	0	0	0	2	1	1
Gm7241	0	0	0	0	0	0	0	0
Taf8	433	520	463	549	670	494	361	349
Bco1	4	6	2	5	6	7	8	10
Gm7244	1	0	0	0	0	0	0	0
Impg1	23	33	20	33	46	42	12	20
Gm7247	0	0	0	0	0	0	0	0
Zfp296	33	33	26	28	30	44	28	17
Trpv4	94	88	53	95	133	106	95	49
Pate12	0	0	0	0	0	0	1	0
Gm7260	0	0	0	0	0	0	0	1
Niban1	0	0	0	0	0	0	0	0
Dusp10	0	0	0	0	0	0	0	0
Rbp7	35	50	32	23	5	5	10	9
Cables1	188	239	191	275	352	280	153	174
Ube4b	955	1069	799	1105	1338	1139	764	578
Slc29a1	718	836	547	881	1070	957	453	409
Aadacl2	0	0	0	0	0	0	0	0
Skint8	0	0	0	0	0	0	3	2
Skint1	0	0	0	0	0	0	0	1
Gmfb	3210	3863	3895	3801	4805	4725	4341	4736
Gmfg	266	341	331	313	372	304	247	326
Gm20767	0	0	0	0	0	0	0	0
Slc5a7	0	2	0	2	4	0	7	8
Aqp9	15	20	19	22	12	15	5	15
Syne1	13845	19552	14770	17012	22293	15008	9211	9611
Sav1	1006	1376	1236	1208	1905	1542	1034	1194
Nrgn	74	66	49	95	85	77	65	36
Yeats4	330	358	329	358	477	454	346	359
Sv2a	16	16	15	30	59	65	71	47
Sptbn5	225	256	198	264	344	298	192	183
Tgm7	3	1	6	13	8	6	7	8
Perp	300	368	306	412	359	525	590	349
Oxct2a	2	0	0	0	4	6	3	0
Gm9789	0	0	0	0	0	0	0	0
Smoc2	179	233	166	284	391	366	232	267
Smoc1	51	64	28	73	90	87	51	35
Popdc2	87	104	76	127	156	183	130	69
Clstn2	753	917	656	825	859	507	321	281
Gpr35	0	0	0	0	0	0	0	0
Parvg	105	148	103	181	134	95	105	112
Tnmd	0	0	0	1	2	0	1	0
Moap1	4	2	0	5	0	1	1	4
Nrbf2	205	232	193	232	296	239	208	163
Sdf2l1	89	145	109	142	202	179	110	135
Pinlyp	2	0	1	2	4	4	0	2
Spint5	0	0	0	0	0	0	1	0
Tomm40l	0	0	0	0	0	0	0	0
Ctsz	835	1219	881	1202	1540	1463	1011	960
Ctsm	0	0	0	0	0	0	0	2
Ralb	0	0	0	0	0	0	0	0
Mllt1	368	439	338	419	672	535	364	302
Sv2b	4	3	4	9	5	5	8	12
Trpv6	64	80	69	87	166	229	181	171
Herpud1	1505	1557	1485	1983	2772	2844	1904	2025
St7	298	391	358	377	434	486	370	364
Rgs18	0	0	0	0	0	0	0	0
Ngb	52	44	31	67	59	27	32	20
Foxb1	0	0	0	0	0	0	1	0
Osbpl1a	483	607	479	643	700	685	509	515
Ptges	289	473	293	370	787	767	469	283
Stk32b	2	0	1	0	0	3	0	0
Itm2c	0	0	0	0	0	0	0	0
Tmub1	35	61	44	93	104	91	70	47
Abhd8	138	173	102	173	294	237	124	128
Gprc5b	365	389	353	498	599	596	553	306
Svs3a	0	0	0	0	2	4	2	1
Gng13	0	1	0	0	0	2	0	0
Fndc4	52	77	61	75	133	107	69	84
Dhx38	605	673	534	703	1108	940	643	459
Gpr88	35	29	35	41	52	60	18	41
Irx6	0	0	0	0	0	0	0	1
Ms4a4c	180	179	267	234	104	96	78	126
Ms4a8a	58	98	68	97	112	170	166	112
Sirt2	390	517	384	488	583	504	396	338
Sirt3	167	172	158	252	208	191	119	182
Cyp4f14	4	3	2	0	3	0	1	3
Sp5	23	21	44	23	33	22	17	21
Polr1e	85	100	85	106	140	170	149	94
Fcamr	0	0	0	0	0	0	0	0
Inpp5e	361	429	292	361	512	403	278	256
Gpr85	11	12	7	15	10	10	6	13
Dip2a	775	961	729	905	1475	1215	798	687
Slc5a4a	0	0	0	0	1	0	5	5
Zfp280b	282	291	239	288	374	349	200	202
Slc5a4b	2	2	1	2	3	3	1	3
Tspan4	406	468	327	426	1162	1228	827	661
Ndst4	8	8	4	9	7	9	8	12
Ireb2	2341	2674	2989	2649	3063	3336	3014	3412
Nisch	5459	6253	4480	6020	7223	5387	3283	3561
Fgf23	0	0	0	0	49	35	28	13
Mrps22	125	147	209	149	185	251	309	247
Mrps23	256	308	215	299	404	439	322	278
Mrps10	190	219	158	218	262	246	233	202
Mrps25	242	271	247	330	428	379	278	283
Mrps14	0	0	0	0	0	0	0	0
Mrps24	146	199	161	219	363	350	247	274
Krtdap	0	0	0	0	0	0	0	0
Nmi	245	418	349	387	415	397	332	295
Keg1	0	0	0	0	0	1	0	0
Htra2	202	256	160	190	296	315	203	186
Dpys	0	4	0	1	3	3	3	2
Scube1	249	301	221	295	478	245	145	117
Suv39h2	59	42	57	53	52	60	64	64
Svep1	1986	2717	2112	2540	4921	4289	2609	2187
Krt81	0	0	1	0	2	0	1	1
Acot10	0	0	1	0	0	2	0	0
Lpin2	4957	5373	5388	6248	10805	11186	9032	7370
Lpin3	206	224	161	259	304	334	169	161
Bhmt2	0	0	1	0	0	1	0	1
Scel	1188	1763	2008	1440	1713	1456	1631	1460
Tsc1	776	923	646	831	1069	769	606	579
Izumo1r	5	6	1	9	9	2	5	1
Ap3m2	273	343	266	340	438	314	140	165
Pes1	431	604	511	601	943	857	766	650
Cldn12	472	597	567	587	887	912	675	746
Rpl23	2026	2888	2821	2888	3026	3309	3284	3240
Zfp110	902	1371	1218	1257	1679	1599	1389	1237
Rtn4r	4	1	1	2	0	5	4	2
Lpar3	199	192	133	375	109	88	70	49
Zfand6	1009	1254	1317	1282	1400	1356	1033	1308
Irak1bp1	56	83	78	67	105	98	71	105
Zic5	0	0	0	0	0	0	0	1
Nif3l1	0	0	0	0	0	0	0	0
Arl6ip6	229	255	256	278	343	335	197	229
Arl6ip4	198	220	176	219	411	409	241	247
Arl6ip5	551	727	518	820	1013	886	603	569
Lrp10	1211	1289	1023	1666	2052	1834	1120	739
Dap3	384	493	418	570	658	625	503	447
Pmepa1	359	436	338	475	723	622	343	344
Ndfip1	1948	2308	2291	2298	2921	3077	2509	2627
Vps35	2239	2954	3416	3069	3998	4244	3933	4033
Bean1	3	4	2	2	17	6	20	6
Prrg2	122	158	96	151	218	233	150	162
Slc15a3	158	217	193	235	210	214	180	142
Xpo7	1110	1421	1294	1337	1685	1413	1063	1037
Asb1	0	0	0	0	0	0	0	0
Dpysl5	94	89	59	118	145	85	66	49
Asb4	8	8	7	8	21	16	17	17
Asb2	69	78	30	84	73	37	16	26
Asb3	392	443	479	533	416	460	344	408
Tmem243	840	936	984	933	1569	1756	1939	1653
Mymx	1	0	0	0	3	0	0	0
Nrp	35	45	30	39	37	33	31	41
Defb33	0	0	0	0	0	0	0	0
Defb26	0	0	0	0	1	0	0	0
Defb43	0	0	0	0	0	0	0	0
Defb25	0	1	0	1	3	1	1	0
Defb18	0	0	0	0	0	0	0	0
Kncn	1	2	0	0	1	0	1	3
Defb47	0	0	0	0	0	0	1	3
Tctn1	263	253	219	287	319	211	121	129
Hhla1	0	0	0	1	1	0	3	1
Sdr39u1	66	98	59	86	106	85	67	77
Zfp784	118	134	99	162	165	143	100	99
Angptl7	89	97	69	110	76	59	53	40
Smco3	3	8	2	11	12	6	5	2
Gcnt7	189	223	167	265	273	212	135	162
Ankrd37	51	56	48	61	180	95	77	96
Clstn1	2996	3812	2569	3689	4528	3364	1931	1580
Twsg1	3320	3984	3568	3969	3555	3056	2236	2751
Utp3	169	249	227	252	290	350	241	244
Nherf2	2084	2782	1618	2285	5038	3701	1756	1690
Tmem176b	1822	2229	1702	2444	3076	2687	1704	1609
Map3k20	3176	3892	3272	3711	4509	3824	2870	2682
Eefsec	135	165	127	155	233	199	127	96
Cubn	26	28	24	35	23	33	24	23
Lima1	1287	1765	1546	1597	2740	2592	1601	1713
Tbata	49	45	37	74	2	3	0	3
Ifi30	279	357	296	331	531	646	489	335
Asph	1562	1949	1671	2116	2079	1775	1416	1681
Ranbp17	130	141	147	185	80	93	82	85
Tmem254	163	208	128	178	225	191	141	92
Sostdc1	1	0	1	0	1	0	2	2
Atp5d	533	667	432	647	1017	905	632	569
Dtd1	154	198	173	200	221	187	153	159
Ndufb5	426	564	485	703	676	680	578	646
Mrpl54	187	211	229	279	376	398	306	276
Emc6	312	473	404	538	561	536	453	347
Rogdi	171	209	138	220	238	196	153	110
Trappc2b	92	123	130	161	143	179	140	175
Sdhc	0	0	0	0	0	0	0	0
Ppil2	684	882	829	933	1066	1013	747	796
Cndp2	675	897	718	825	1180	1408	1033	880
Sf3b6	298	493	532	538	618	737	669	823
Zfp524	119	123	89	147	160	132	89	88
Tmem176a	1319	1645	1288	1857	2294	1782	1273	1272
Krtcap2	249	322	275	297	508	451	257	285
Cystm1	735	863	928	799	1632	1838	1799	1676
Dynlt2b	83	83	80	108	114	73	80	105
